period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial
2015,ESP,HKG,50430144.73900001,191033564.295,241463709.03399998,140603419.556
2015,ESP,HND,13674805.614,18213739.141,31888544.755,4538933.526999999
2015,ESP,HTI,85396.826,1884224.2280000001,1969621.054,1798827.4020000002
2015,ESP,IDN,231985175.148,39183324.888000004,271168500.036,-192801850.26
2015,ESP,IND,726098645.7590001,404941224.824,1131039870.5830002,-321157420.93500006
2015,ESP,IRL,1608839066.1160002,500409006.563,2109248072.6790001,-1108430059.5530002
2015,ESP,IRQ,1291039445.71,42599733.386,1333639179.096,-1248439712.3240001
2015,ESP,ISR,214036911.533,482046554.485,696083466.018,268009642.95200002
2015,ESP,ITA,4993321932.061,6770375903.98,11763697836.041,1777053971.9189997
2015,ESP,JAM,42016.21600000001,22533219.55,22575235.766,22491203.334000003
2015,ESP,JPN,1824381342.967,1347544082.723,3171925425.69,-476837260.24399996
2015,ESP,KOR,1374213977.907,1093717225.454,2467931203.361,-280496752.45300007
2015,ESP,LCA,0.0,290200.93299999996,290200.93299999996,290200.93299999996
2015,ESP,LUX,101490318.944,127209597.26400001,228699916.208,25719278.320000008
2015,ESP,MAR,2001536762.411,2212211035.291,4213747797.7019997,210674272.87999988
2015,ESP,MEX,2849312078.266,1508802293.268,4358114371.533999,-1340509784.998
2015,ESP,MYS,70100399.318,386717269.74600005,456817669.06400007,316616870.42800003
2015,ESP,NIC,3054415.2520000003,9070985.598000001,12125400.850000001,6016570.346000001
2015,ESP,NLD,4935990922.138,3361579256.646,8297570178.783999,-1574411665.4919996
2015,ESP,NOR,1242743262.791,384462001.729,1627205264.52,-858281261.0619999
2015,ESP,PAN,1076050.926,64534878.46,65610929.386,63458827.534
2015,ESP,PER,219018406.27499998,127578421.19299999,346596827.46799994,-91439985.08199999
2015,ESP,POL,2282238976.057,1772062526.722,4054301502.7790003,-510176449.3350003
2015,ESP,PRT,3306554446.079,5224106540.655,8530660986.733999,1917552094.5759997
2015,ESP,RUS,2963442271.907,351260927.035,3314703198.942,-2612181344.872
2015,ESP,SAU,3360620023.679,1087635425.732,4448255449.411,-2272984597.9469995
2015,ESP,SGP,175766740.773,228172239.31199998,403938980.085,52405498.538999975
2015,ESP,SLV,188069.645,14523134.809,14711204.454,14335065.164
2015,ESP,SVN,154312763.199,248952109.08200002,403264872.281,94639345.88300002
2015,ESP,SWE,1015921704.236,710681315.062,1726603019.2979999,-305240389.1739999
2015,ESP,TTO,325078647.10300004,10932381.339,336011028.44200003,-314146265.76400006
2015,ESP,TUR,1486634771.971,2618589210.875,4105223982.8459997,1131954438.904
2015,ESP,URY,1222280.493,100708327.116,101930607.609,99486046.623
2015,ESP,USA,6407981076.226999,4466902523.431,10874883599.657999,-1941078552.7959995
2015,ESP,VEN,880031288.3750001,90632167.37799999,970663455.7530001,-789399120.9970001
2015,ESP,ZAF,571221443.893,671964592.337,1243186036.23,100743148.444
2015,FIN,ABW,0.0,2730.0,2730.0,2730.0
2015,FIN,ARE,12142452.0,64013354.0,76155806.0,51870902.0
2015,FIN,ARG,520900.0,14027828.0,14548728.0,13506928.0
2015,FIN,AUS,7119854.0,121546888.0,128666742.0,114427034.0
2015,FIN,BEL,501893414.0,408248274.0,910141688.0,-93645140.0
2015,FIN,BES,0.0,1845.0,1845.0,1845.0
2015,FIN,BHS,10713.0,285688.0,296401.0,274975.0
2015,FIN,BOL,592.0,9189742.0,9190334.0,9189150.0
2015,FIN,BRA,130559542.0,54347286.0,184906828.0,-76212256.0
2015,FIN,BRN,191370.0,6770.0,198140.0,-184600.0
2015,FIN,CAN,185664789.0,178709065.0,364373854.0,-6955724.0
2015,FIN,CHE,288584333.0,368455452.0,657039785.0,79871119.0
2015,FIN,CHL,265511.0,52741045.0,53006556.0,52475534.0
2015,FIN,CHN,1243444737.0,254040271.0,1497485008.0,-989404466.0
2015,FIN,CIV,1747.0,168241.0,169988.0,166494.0
2015,FIN,COL,66367033.0,6653313.0,73020346.0,-59713720.0
2015,FIN,CRI,8785467.0,968526.0,9753993.0,-7816941.0
2015,FIN,CUB,27112254.0,158407.0,27270661.0,-26953847.0
2015,FIN,CUW,10.0,63413.0,63423.0,63403.0
2015,FIN,CZE,341969467.0,67663127.0,409632594.0,-274306340.0
2015,FIN,DEU,3027574853.0,2337935120.0,5365509973.0,-689639733.0
2015,FIN,DNK,718523066.0,162858299.0,881381365.0,-555664767.0
2015,FIN,DOM,1785119.0,4921011.0,6706130.0,3135892.0
2015,FIN,ECU,33335.0,18944997.0,18978332.0,18911662.0
2015,FIN,EGY,3073333.0,12982691.0,16056024.0,9909358.0
2015,FIN,ESP,420354860.0,104305093.0,524659953.0,-316049767.0
2015,FIN,FRA,1015997569.0,290546232.0,1306543801.0,-725451337.0
2015,FIN,GBR,751362840.0,750719958.0,1502082798.0,-642882.0
2015,FIN,GTM,5831027.0,503084.0,6334111.0,-5327943.0
2015,FIN,HKG,58466636.0,31843561.0,90310197.0,-26623075.0
2015,FIN,HND,16483482.0,109907.0,16593389.0,-16373575.0
2015,FIN,HTI,714.0,200.0,914.0,-514.0
2015,FIN,IDN,8984037.0,22247625.0,31231662.0,13263588.0
2015,FIN,IND,95522555.0,87290393.0,182812948.0,-8232162.0
2015,FIN,IRL,188708233.0,446721273.0,635429506.0,258013040.0
2015,FIN,IRQ,13328.0,1498193.0,1511521.0,1484865.0
2015,FIN,ISR,16258169.0,16479171.0,32737340.0,221002.0
2015,FIN,ITA,328485329.0,116518179.0,445003508.0,-211967150.0
2015,FIN,JAM,306.0,182033.0,182339.0,181727.0
2015,FIN,JPN,267447442.0,115783731.0,383231173.0,-151663711.0
2015,FIN,KOR,406299273.0,61674623.0,467973896.0,-344624650.0
2015,FIN,LCA,117.0,17419.0,17536.0,17302.0
2015,FIN,LUX,11790841.0,979476.0,12770317.0,-10811365.0
2015,FIN,MAR,3138847.0,11023893.0,14162740.0,7885046.0
2015,FIN,MEX,114880779.0,99981788.0,214862567.0,-14898991.0
2015,FIN,MYS,25499705.0,7679518.0,33179223.0,-17820187.0
2015,FIN,NIC,3845711.0,343869.0,4189580.0,-3501842.0
2015,FIN,NLD,1282072617.0,727173549.0,2009246166.0,-554899068.0
2015,FIN,NOR,351269242.0,401650993.0,752920235.0,50381751.0
2015,FIN,PAN,7959.0,2364517.0,2372476.0,2356558.0
2015,FIN,PER,1986089.0,14661826.0,16647915.0,12675737.0
2015,FIN,POL,357137033.0,250684705.0,607821738.0,-106452328.0
2015,FIN,PRT,23405925.0,25715388.0,49121313.0,2309463.0
2015,FIN,RUS,4555509200.0,1047322813.0,5602832013.0,-3508186387.0
2015,FIN,SAU,27060718.0,93798715.0,120859433.0,66737997.0
2015,FIN,SGP,72203888.0,21208420.0,93412308.0,-50995468.0
2015,FIN,SLV,663643.0,5380856.0,6044499.0,4717213.0
2015,FIN,SVN,24501577.0,14762050.0,39263627.0,-9739527.0
2015,FIN,SWE,2208842625.0,2049541533.0,4258384158.0,-159301092.0
2015,FIN,TTO,4296.0,379841.0,384137.0,375545.0
2015,FIN,TUR,163708759.0,95269818.0,258978577.0,-68438941.0
2015,FIN,URY,32819.0,8471488.0,8504307.0,8438669.0
2015,FIN,USA,683845932.0,1080791079.0,1764637011.0,396945147.0
2015,FIN,VEN,16638.0,1906860.0,1923498.0,1890222.0
2015,FIN,ZAF,12654263.0,36368084.0,49022347.0,23713821.0
2015,FRA,ABW,7784291.0,2056773.0,9841064.0,-5727518.0
2015,FRA,ARE,895785555.0,1253302973.0,2149088528.0,357517418.0
2015,FRA,ARG,157684466.0,794069193.0,951753659.0,636384727.0
2015,FRA,AUS,539898168.0,872121289.0,1412019457.0,332223121.0
2015,FRA,BEL,18904480597.0,12173807737.0,31078288334.0,-6730672860.0
2015,FRA,BES,6705286.0,8686562.0,15391848.0,1981276.0
2015,FRA,BHS,21868834.0,25648322.0,47517156.0,3779488.0
2015,FRA,BOL,2120529.0,23918519.0,26039048.0,21797990.0
2015,FRA,BRA,1298065373.0,2691841247.0,3989906620.0,1393775874.0
2015,FRA,BRN,48719.0,71842449.0,71891168.0,71793730.0
2015,FRA,CAN,631015681.0,941731835.0,1572747516.0,310716154.0
2015,FRA,CHE,5135063209.0,3191882212.0,8326945421.0,-1943180997.0
2015,FRA,CHL,31417991.0,254712230.0,286130221.0,223294239.0
2015,FRA,CHN,12293197427.0,8302201855.0,20595399282.0,-3990995572.0
2015,FRA,CIV,63796803.0,486886243.0,550683046.0,423089440.0
2015,FRA,COL,241479045.0,572235026.0,813714071.0,330755981.0
2015,FRA,CRI,115377447.0,18068211.0,133445658.0,-97309236.0
2015,FRA,CUB,1124414.0,90291775.0,91416189.0,89167361.0
2015,FRA,CUW,107028.0,3664303.0,3771331.0,3557275.0
2015,FRA,CZE,2850864199.0,1338906372.0,4189770571.0,-1511957827.0
2015,FRA,DEU,38972029804.0,32192359566.0,71164389370.0,-6779670238.0
2015,FRA,DNK,773408163.0,1001366505.0,1774774668.0,227958342.0
2015,FRA,DOM,21829804.0,51136866.0,72966670.0,29307062.0
2015,FRA,ECU,6987655.0,36902657.0,43890312.0,29915002.0
2015,FRA,EGY,226457613.0,1038374665.0,1264832278.0,811917052.0
2015,FRA,ESP,13589745152.0,12228191534.0,25817936686.0,-1361553618.0
2015,FRA,FIN,335246121.0,949671777.0,1284917898.0,614425656.0
2015,FRA,FRA,1051948338.0,0.0,1051948338.0,-1051948338.0
2015,FRA,GBR,7303875156.0,10556285579.0,17860160735.0,3252410423.0
2015,FRA,GTM,9789923.0,37640267.0,47430190.0,27850344.0
2015,FRA,HKG,123538178.0,939104725.0,1062642903.0,815566547.0
2015,FRA,HND,65556756.0,10542208.0,76098964.0,-55014548.0
2015,FRA,HTI,25971.0,13778714.0,13804685.0,13752743.0
2015,FRA,IDN,92193542.0,1733588927.0,1825782469.0,1641395385.0
2015,FRA,IND,1682674341.0,1017723774.0,2700398115.0,-664950567.0
2015,FRA,IRL,2789133403.0,868831691.0,3657965094.0,-1920301712.0
2015,FRA,IRQ,892400292.0,206144845.0,1098545137.0,-686255447.0
2015,FRA,ISR,349846203.0,417414304.0,767260507.0,67568101.0
2015,FRA,ITA,10021304345.0,10269081377.0,20290385722.0,247777032.0
2015,FRA,JAM,223263.0,2729708.0,2952971.0,2506445.0
2015,FRA,JPN,3182731128.0,2183538821.0,5366269949.0,-999192307.0
2015,FRA,KOR,1524957830.0,1966693703.0,3491651533.0,441735873.0
2015,FRA,LCA,4385.0,919389.0,923774.0,915004.0
2015,FRA,LUX,259637006.0,576128848.0,835765854.0,316491842.0
2015,FRA,MAR,1439593440.0,1244556327.0,2684149767.0,-195037113.0
2015,FRA,MEX,1846145985.0,1267711742.0,3113857727.0,-578434243.0
2015,FRA,MYS,257844891.0,687516582.0,945361473.0,429671691.0
2015,FRA,NIC,5458248.0,4891973.0,10350221.0,-566275.0
2015,FRA,NLD,8208232749.0,7139579389.0,15347812138.0,-1068653360.0
2015,FRA,NOR,1914787580.0,619114881.0,2533902461.0,-1295672699.0
2015,FRA,PAN,964120.0,116551097.0,117515217.0,115586977.0
2015,FRA,PER,83562659.0,83497770.0,167060429.0,-64889.0
2015,FRA,POL,2513245385.0,2756679901.0,5269925286.0,243434516.0
2015,FRA,PRT,1665673744.0,1673121202.0,3338794946.0,7447458.0
2015,FRA,RUS,5844106012.0,1545654305.0,7389760317.0,-4298451707.0
2015,FRA,SAU,5537169390.0,1006015021.0,6543184411.0,-4531154369.0
2015,FRA,SGP,1439501467.0,915445235.0,2354946702.0,-524056232.0
2015,FRA,SLV,2911293.0,12331193.0,15242486.0,9419900.0
2015,FRA,SVN,719769471.0,414740387.0,1134509858.0,-305029084.0
2015,FRA,SWE,1907398498.0,1819522978.0,3726921476.0,-87875520.0
2015,FRA,TTO,93012411.0,7901156.0,100913567.0,-85111255.0
2015,FRA,TUR,2594482438.0,3867560697.0,6462043135.0,1273078259.0
2015,FRA,URY,1839678.0,52328150.0,54167828.0,50488472.0
2015,FRA,USA,12695231869.0,11195877317.0,23891109186.0,-1499354552.0
2015,FRA,VEN,44796416.0,105048410.0,149844826.0,60251994.0
2015,FRA,ZAF,351305692.0,692230009.0,1043535701.0,340924317.0
2015,GBR,ABW,45104.0,589009.0,634113.0,543905.0
2015,GBR,ARE,633715337.0,3949729231.0,4583444568.0,3316013894.0
2015,GBR,ARG,503173832.0,158807459.0,661981291.0,-344366373.0
2015,GBR,AUS,861206650.0,2150926487.0,3012133137.0,1289719837.0
2015,GBR,BEL,16982053555.0,9786817467.0,26768871022.0,-7195236088.0
2015,GBR,BES,21983.0,1301296.0,1323279.0,1279313.0
2015,GBR,BHS,63076.0,19993687.0,20056763.0,19930611.0
2015,GBR,BOL,1478431.0,15027041.0,16505472.0,13548610.0
2015,GBR,BRA,1165555180.0,1210743789.0,2376298969.0,45188609.0
2015,GBR,BRN,27950.0,493137882.0,493165832.0,493109932.0
2015,GBR,CAN,6289733486.0,1668219465.0,7957952951.0,-4621514021.0
2015,GBR,CHE,4914521517.0,25680516188.0,30595037705.0,20765994671.0
2015,GBR,CHL,6816192.0,226492446.0,233308638.0,219676254.0
2015,GBR,CHN,14470359006.0,19426846950.0,33897205956.0,4956487944.0
2015,GBR,CIV,27732.0,66281576.0,66309308.0,66253844.0
2015,GBR,COL,573295689.0,247346886.0,820642575.0,-325948803.0
2015,GBR,CRI,14139469.0,77755095.0,91894564.0,63615626.0
2015,GBR,CUB,15786169.0,12125593.0,27911762.0,-3660576.0
2015,GBR,CUW,27397.0,5148743.0,5176140.0,5121346.0
2015,GBR,CZE,3672122005.0,747630110.0,4419752115.0,-2924491895.0
2015,GBR,DEU,47408347066.0,16767419334.0,64175766400.0,-30640927732.0
2015,GBR,DNK,1940087654.0,1089851751.0,3029939405.0,-850235903.0
2015,GBR,DOM,912275.0,80690665.0,81602940.0,79778390.0
2015,GBR,ECU,6008130.0,142887916.0,148896046.0,136879786.0
2015,GBR,EGY,380307075.0,497531981.0,877839056.0,117224906.0
2015,GBR,ESP,9948477164.0,5812864032.0,15761341196.0,-4135613132.0
2015,GBR,FIN,856561187.0,811951170.0,1668512357.0,-44610017.0
2015,GBR,FRA,12087324834.0,8230819885.0,20318144719.0,-3856504949.0
2015,GBR,GBR,3088984578.0,0.0,3088984578.0,-3088984578.0
2015,GBR,GTM,8044355.0,26469355.0,34513710.0,18425000.0
2015,GBR,HKG,323577112.0,2850703020.0,3174280132.0,2527125908.0
2015,GBR,HND,21430421.0,7330349.0,28760770.0,-14100072.0
2015,GBR,HTI,6397.0,6017452.0,6023849.0,6011055.0
2015,GBR,IDN,173614344.0,163271220.0,336885564.0,-10343124.0
2015,GBR,IND,1470927841.0,671264881.0,2142192722.0,-799662960.0
2015,GBR,IRL,6396431197.0,7585437361.0,13981868558.0,1189006164.0
2015,GBR,IRQ,75978260.0,213057548.0,289035808.0,137079288.0
2015,GBR,ISR,305487075.0,566276529.0,871763604.0,260789454.0
2015,GBR,ITA,6294149072.0,5048848024.0,11342997096.0,-1245301048.0
2015,GBR,JAM,2026430.0,17750590.0,19777020.0,15724160.0
2015,GBR,JPN,4509510409.0,2117941942.0,6627452351.0,-2391568467.0
2015,GBR,KOR,2953817443.0,4004868356.0,6958685799.0,1051050913.0
2015,GBR,LCA,45528.0,4090923.0,4136451.0,4045395.0
2015,GBR,LUX,142205871.0,83048276.0,225254147.0,-59157595.0
2015,GBR,MAR,378871037.0,333653134.0,712524171.0,-45217903.0
2015,GBR,MEX,950743873.0,556352459.0,1507096332.0,-394391414.0
2015,GBR,MYS,455307086.0,565947064.0,1021254150.0,110639978.0
2015,GBR,NIC,9490946.0,6379114.0,15870060.0,-3111832.0
2015,GBR,NLD,19284262482.0,14931937016.0,34216199498.0,-4352325466.0
2015,GBR,NOR,16694557615.0,1682176805.0,18376734420.0,-15012380810.0
2015,GBR,PAN,918286.0,157738555.0,158656841.0,156820269.0
2015,GBR,PER,20044991.0,118392731.0,138437722.0,98347740.0
2015,GBR,POL,4567248613.0,1656578505.0,6223827118.0,-2910670108.0
2015,GBR,PRT,984562403.0,672222017.0,1656784420.0,-312340386.0
2015,GBR,RUS,5388168073.0,1879753722.0,7267921795.0,-3508414351.0
2015,GBR,SAU,1660222391.0,2717901559.0,4378123950.0,1057679168.0
2015,GBR,SGP,348915089.0,1149780464.0,1498695553.0,800865375.0
2015,GBR,SLV,6983005.0,3606450.0,10589455.0,-3376555.0
2015,GBR,SVN,113690651.0,77897901.0,191588552.0,-35792750.0
2015,GBR,SWE,4896318483.0,2671695996.0,7568014479.0,-2224622487.0
2015,GBR,TTO,58700008.0,58899565.0,117599573.0,199557.0
2015,GBR,TUR,4908955122.0,1781328926.0,6690284048.0,-3127626196.0
2015,GBR,URY,271870.0,208278762.0,208550632.0,208006892.0
2015,GBR,USA,20397991116.0,27473547623.0,47871538739.0,7075556507.0
2015,GBR,VEN,266664366.0,128413462.0,395077828.0,-138250904.0
2015,GBR,ZAF,2962734210.0,1419253314.0,4381987524.0,-1543480896.0
2015,GTM,ABW,0.0,125530.0,125530.0,125530.0
2015,GTM,ARE,5400372.0,62501.0,5462873.0,-5337871.0
2015,GTM,ARG,43386619.0,436189.0,43822808.0,-42950430.0
2015,GTM,AUS,4816692.0,6123217.0,10939909.0,1306525.0
2015,GTM,BEL,64503098.0,45024884.0,109527982.0,-19478214.0
2015,GTM,BHS,2208.0,159385.0,161593.0,157177.0
2015,GTM,BOL,2346.0,116024.0,118370.0,113678.0
2015,GTM,BRA,67439894.0,8048144.0,75488038.0,-59391750.0
2015,GTM,CAN,28907024.0,82948066.0,111855090.0,54041042.0
2015,GTM,CHE,7813245.0,1224982.0,9038227.0,-6588263.0
2015,GTM,CHL,12234259.0,375974.0,12610233.0,-11858285.0
2015,GTM,CHN,413915992.0,3360777.0,417276769.0,-410555215.0
2015,GTM,CIV,218132.0,0.0,218132.0,-218132.0
2015,GTM,COL,203421958.0,5847963.0,209269921.0,-197573995.0
2015,GTM,CRI,163829320.0,110046435.0,273875755.0,-53782885.0
2015,GTM,CUB,660072.0,5525145.0,6185217.0,4865073.0
2015,GTM,CUW,9663182.0,194480.0,9857662.0,-9468702.0
2015,GTM,CZE,849906.0,4100.0,854006.0,-845806.0
2015,GTM,DEU,84210347.0,28413281.0,112623628.0,-55797066.0
2015,GTM,DNK,6069612.0,99474.0,6169086.0,-5970138.0
2015,GTM,DOM,29815909.0,19930419.0,49746328.0,-9885490.0
2015,GTM,ECU,23472860.0,16204810.0,39677670.0,-7268050.0
2015,GTM,EGY,801842.0,185213.0,987055.0,-616629.0
2015,GTM,ESP,50837755.0,3447060.0,54284815.0,-47390695.0
2015,GTM,FIN,18899469.0,4244335.0,23143804.0,-14655134.0
2015,GTM,FRA,35914070.0,4446325.0,40360395.0,-31467745.0
2015,GTM,GBR,22013747.0,6689596.0,28703343.0,-15324151.0
2015,GTM,HKG,145690647.0,1834704.0,147525351.0,-143855943.0
2015,GTM,HND,115803099.0,196776340.0,312579439.0,80973241.0
2015,GTM,HTI,52712.0,822902.0,875614.0,770190.0
2015,GTM,IDN,11220489.0,142313.0,11362802.0,-11078176.0
2015,GTM,IND,76460129.0,77571.0,76537700.0,-76382558.0
2015,GTM,IRL,4490336.0,0.0,4490336.0,-4490336.0
2015,GTM,ISR,8992149.0,1260456.0,10252605.0,-7731693.0
2015,GTM,ITA,21830781.0,29128129.0,50958910.0,7297348.0
2015,GTM,JAM,49798.0,1157168.0,1206966.0,1107370.0
2015,GTM,JPN,194353431.0,122331077.0,316684508.0,-72022354.0
2015,GTM,KOR,179378609.0,14949516.0,194328125.0,-164429093.0
2015,GTM,LCA,3462754.0,220.0,3462974.0,-3462534.0
2015,GTM,LUX,3287613.0,0.0,3287613.0,-3287613.0
2015,GTM,MAR,0.0,493494.0,493494.0,493494.0
2015,GTM,MEX,426736397.0,24250094.0,450986491.0,-402486303.0
2015,GTM,MYS,4083172.0,4975345.0,9058517.0,892173.0
2015,GTM,NIC,9012652.0,115911773.0,124924425.0,106899121.0
2015,GTM,NLD,37188665.0,21317284.0,58505949.0,-15871381.0
2015,GTM,NOR,17506960.0,10388363.0,27895323.0,-7118597.0
2015,GTM,PAN,351113196.0,81591381.0,432704577.0,-269521815.0
2015,GTM,PER,53098368.0,2137569.0,55235937.0,-50960799.0
2015,GTM,POL,666167.0,408006.0,1074173.0,-258161.0
2015,GTM,PRT,4091301.0,740622.0,4831923.0,-3350679.0
2015,GTM,RUS,37954708.0,1646951.0,39601659.0,-36307757.0
2015,GTM,SAU,32028938.0,171930.0,32200868.0,-31857008.0
2015,GTM,SGP,14859973.0,327136.0,15187109.0,-14532837.0
2015,GTM,SLV,122974532.0,266665957.0,389640489.0,143691425.0
2015,GTM,SWE,3712120.0,617263.0,4329383.0,-3094857.0
2015,GTM,TTO,2359767.0,3262427.0,5622194.0,902660.0
2015,GTM,TUR,1815829.0,311476.0,2127305.0,-1504353.0
2015,GTM,URY,27931433.0,140372.0,28071805.0,-27791061.0
2015,GTM,USA,3767468099.0,425956484.0,4193424583.0,-3341511615.0
2015,GTM,VEN,7569685.0,32145358.0,39715043.0,24575673.0
2015,GTM,ZAF,2471136.0,1393227.0,3864363.0,-1077909.0
2015,HKG,ABW,0.0,1305914.0100000002,1305914.0100000002,1305914.0100000002
2015,HKG,ARE,881883155.3840001,2700237294.4560003,3582120449.84,1818354139.0720003
2015,HKG,ARG,14543146.884,643300029.2169999,657843176.1009998,628756882.333
2015,HKG,AUS,3216963801.567,1621466436.064,4838430237.631,-1595497365.503
2015,HKG,BEL,260204966.43400002,144799632.266,405004598.70000005,-115405334.16800001
2015,HKG,BHS,0.0,538680.02,538680.02,538680.02
2015,HKG,BOL,2457702.848,51825578.787,54283281.635,49367875.939
2015,HKG,BRA,258927146.051,262082483.578,521009629.629,3155337.52700001
2015,HKG,BRN,1676910.255,13557560.739,15234470.993999999,11880650.484000001
2015,HKG,CAN,1380088446.617,680506265.37,2060594711.987,-699582181.2470001
2015,HKG,CHE,11018527502.626001,867716234.396,11886243737.022001,-10150811268.230001
2015,HKG,CHL,3859708.0960000004,402451746.981,406311455.077,398592038.885
2015,HKG,CHN,98064304763.98099,83312941555.62599,181377246319.607,-14751363208.354996
2015,HKG,CIV,144008.113,18910532.485,19054540.598,18766524.371999998
2015,HKG,COL,4914906.968,555079822.717,559994729.6850001,550164915.749
2015,HKG,CRI,31612642.080000002,107520853.988,139133496.06800002,75908211.908
2015,HKG,CUB,333497.008,3371829.1999999997,3705326.2079999996,3038332.192
2015,HKG,CZE,10718295.14,339699388.081,350417683.22099996,328981092.941
2015,HKG,DEU,1664848118.07,1834005808.866,3498853926.936,169157690.796
2015,HKG,DNK,204911908.136,71577583.649,276489491.785,-133334324.487
2015,HKG,DOM,750817.842,95023706.81,95774524.652,94272888.96800001
2015,HKG,ECU,5673696.552,172575347.92400002,178249044.476,166901651.37200004
2015,HKG,EGY,10947010.493,355931158.564,366878169.05700004,344984148.071
2015,HKG,ESP,154565634.362,868167275.455,1022732909.817,713601641.093
2015,HKG,FIN,21286553.341,246174159.99499997,267460713.33599997,224887606.65399998
2015,HKG,FRA,788935287.058,1085274538.056,1874209825.1139998,296339250.998
2015,HKG,GBR,4354669312.722,1430943470.4280002,5785612783.150001,-2923725842.2939997
2015,HKG,GTM,1645364.3769999999,182218398.672,183863763.049,180573034.295
2015,HKG,HND,587397.487,48206282.23,48793679.717,47618884.74299999
2015,HKG,HTI,1371.56,9774874.013,9776245.573,9773502.453
2015,HKG,IDN,770221600.254,1555678145.591,2325899745.8450003,785456545.3370001
2015,HKG,IND,424355078.114,5692205735.616,6116560813.7300005,5267850657.502
2015,HKG,IRL,292624016.715,87978338.387,380602355.102,-204645678.32799998
2015,HKG,IRQ,329025.119,56647430.863,56976455.982,56318405.743999995
2015,HKG,ISR,73098061.772,190680943.484,263779005.25599998,117582881.712
